NO_MUNICIPIO,IN_SALA_DIRETORIA_1,IN_INTERNET_1,IN_REDES_SOCIAIS_1,IN_NOTURNO_1,IN_EJA_1,IN_SECRETARIA_1,IN_EQUIP_LOUSA_DIGITAL_1,IN_SALA_PROFESSOR_1,IN_AREA_VERDE_1,IN_REFEITORIO_1,IN_ORGAO_ASS_PAIS_1,IN_ORGAO_ASS_PAIS_MESTRES_1,IN_ORGAO_CONSELHO_ESCOLAR_1,IN_ORGAO_GREMIO_ESTUDANTIL_1,IN_BIBLIOTECA_1,IN_QUADRA_ESPORTES_1,ANO_LETIVO_1,Alunos_Turma_1,COMUNIDADE_1,ACESSIBILIDADE_1,Material_Ped_1,Equipamento_Inform_1,Lab_Inform_1,Atividades_complementares_1,Espacos_1,IN_BANHEIRO_CHUVEIRO_1,Equip_1,QT_SALAS_UTILIZADAS_1,QT_EQUIP_LOUSA_DIGITAL_1,QT_PROF_ADMINISTRATIVOS_1,QT_PROF_SERVICOS_GERAIS_1,QT_PROF_BIBLIOTECARIO_1,QT_PROF_COORDENADOR_1,QT_PROF_NUTRICIONISTA_1,QT_PROF_ALIMENTACAO_1,QT_PROF_MONITORES_1,QT_MAT_BAS_1,QT_MAT_EJA_1,QT_MAT_BAS_0_3_1,QT_MAT_BAS_4_5_1,QT_MAT_BAS_6_10_1,QT_MAT_BAS_11_14_1,QT_MAT_BAS_15_17_1,QT_MAT_BAS_18_MAIS_1,QT_DOC_BAS_1,QT_TUR_BAS_1,nEscolas,Homicidios,Furto,QT_EQ_MULTIMIDIA,QT_EQUIP_INFORMATICA,QT_PROF_SUPORTE,densidade_demografica,populacao_estimada,salario_medio_mensal_trabalhadores_formais,perc_pop_rend_per_capta_meio_sm,tx_escolarizacao_16_14,IDEB_anos_iniciais_ef,IDEB_anos_finais_ef,idhm,pib_per_capta,qt_estabelecimentos_saude_sus,area_unidade_territorial,mortalidade_infantil,esgotamento_sanitario_adequado,populacao_exposta_risco,sus_hab,perc_populacao_exposta_risco,escolas_hab,homicidios_hab,furtos_hab
Salesópolis,0.7777777777777779,1.0,0.222222222222222,0.0,0.0,0.8888888888888891,0.0,0.444444444444444,0.111111111111111,1.0,0.111111111111111,1.0,0.555555555555556,0.0,0.111111111111111,0.222222222222222,320.888888888889,17.693137726471104,0.222222222222222,0.33333333333333304,5.111111111111111,0.555555555555556,0.0,0.33333333333333304,2.3333333333333304,0.0,5.55555555555556,5.666666666666667,0.0,0.7777777777777778,3.5555555555555554,0.1111111111111111,2.2222222222222223,0.0,3.0,0.3333333333333333,190.88888888888889,0.0,10.444444444444445,44.55555555555556,127.88888888888889,7.888888888888889,0.0,0.1111111111111111,14.444444444444445,10.444444444444445,9,0,120,6.333333333333333,1.7777777777777777,0.8888888888888888,36.79,17363,1.9,0.344,0.9840000000000001,6.4,5.8,0.732,12324.76,4,424.99699999999996,9.9,0.8290000000000001,0,23.03749352070495,0.0,51.83436042158613,0.0,691.1248056211484
Salmourão,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,322.0,16.0285714285714,0.0,0.5,4.5,0.0,0.0,1.0,2.0,0.5,7.0,7.5,0.0,1.5,2.0,0.0,0.0,1.0,2.0,0.0,231.0,5.5,35.5,52.5,136.5,1.0,0.0,5.5,16.5,13.0,2,1,14,5.5,0.0,1.5,27.96,5372,1.8,0.337,0.983,6.3,5.2,0.7190000000000001,15147.76,1,172.93400000000003,,0.8909999999999999,0,18.615040953090098,0.0,37.230081906180196,18.615040953090098,260.61057334326136
Saltinho,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,312.0,19.2061965811966,0.25,1.0,7.75,0.5,0.25,1.0,4.0,0.25,7.0,7.5,0.0,7.75,2.0,1.25,0.25,1.0,1.5,1.25,223.0,0.0,40.75,49.0,124.5,8.75,0.0,0.0,19.0,11.5,4,0,64,14.25,2.5,1.0,70.78,8498,2.7,0.263,0.968,7.1,,0.7909999999999999,29459.19,3,99.738,35.71,0.885,0,35.30242409978818,0.0,47.06989879971758,0.0,753.1183807954812
Salto,1.0,0.933333333333333,0.33333333333333304,0.266666666666667,0.2,0.933333333333333,0.0,0.933333333333333,0.0,0.5333333333333329,0.0,0.933333333333333,1.0,0.0666666666666667,0.0,0.6,321.66666666666697,19.93526085897,0.266666666666667,0.2,7.06666666666667,0.866666666666667,0.2,0.666666666666667,3.0,0.5333333333333329,5.5333333333333306,22.6,0.0,2.4,7.266666666666667,0.2,1.9333333333333333,0.06666666666666667,1.3333333333333333,0.2,626.2666666666667,20.266666666666666,142.53333333333333,172.93333333333334,260.6,21.466666666666665,6.466666666666667,22.266666666666666,16.0,30.8,15,5,616,10.066666666666666,6.8,1.6,792.13,120779,2.7,0.29600000000000004,0.9840000000000001,6.9,5.5,0.78,65208.06,20,133.05700000000002,9.13,0.98,0,16.559170054396873,0.0,12.419377540797655,4.139792513599218,510.0224376754237
Salto de Pirapora,0.7826086956521741,0.39130434782608703,0.130434782608696,0.0434782608695652,0.0434782608695652,0.695652173913043,0.0869565217391304,0.565217391304348,0.0,0.91304347826087,4.34782608695652,4.78260869565217,4.73913043478261,4.34782608695652,0.17391304347826098,0.43478260869565205,320.0,18.5959233388245,0.260869565217391,0.260869565217391,4.08695652173913,0.304347826086957,0.17391304347826098,0.130434782608696,2.17391304347826,0.0869565217391304,5.5217391304347805,7.391304347826087,0.9565217391304348,1.0869565217391304,2.869565217391304,2.0869565217391304,0.6086956521739131,0.9130434782608695,2.0434782608695654,7.173913043478261,198.0,0.782608695652174,25.391304347826086,43.08695652173913,104.30434782608695,22.217391304347824,1.6956521739130435,1.3043478260869565,18.73913043478261,9.304347826086957,23,3,285,11.26086956521739,5.3478260869565215,0.6086956521739131,143.02,46285,2.6,0.359,0.986,6.6,5.5,0.7290000000000001,41579.23,14,280.41200000000003,4.05,0.82,0,30.247380360808037,0.0,49.692124878470345,6.481581505887436,615.7502430593065
Salto Grande,0.5,1.0,0.75,0.0,0.0,1.0,0.25,0.75,0.0,1.0,0.0,1.0,1.0,0.0,0.25,0.5,316.0,18.582303113553102,1.0,0.25,5.0,0.5,0.5,1.0,2.75,0.25,5.25,10.0,0.25,2.0,3.5,0.25,0.25,0.5,2.5,0.25,244.25,0.0,43.5,59.0,132.75,8.75,0.25,0.0,15.0,12.75,4,0,103,7.75,13.0,2.0,46.64,9396,2.2,0.354,0.965,6.7,5.2,0.7040000000000001,23905.17,3,188.44099999999997,8.77,0.35,0,31.928480204342275,0.0,42.57130693912303,0.0,1096.211153682418
Sandovalina,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,319.0,15.71875,0.0,1.0,7.0,1.0,0.5,0.5,3.0,0.5,7.0,15.0,0.0,1.5,18.0,0.5,2.0,0.5,1.0,0.0,359.0,0.0,50.5,54.0,147.0,103.0,4.5,0.0,37.0,20.0,2,0,39,10.0,7.0,2.5,8.13,4405,1.6,0.379,0.982,6.2,4.7,0.7090000000000001,84139.34,2,455.856,,0.677,0,45.40295119182747,0.0,45.40295119182747,0.0,885.3575482406357
Santa Adélia,0.7,0.8,0.1,0.1,0.1,0.8,0.0,0.9,0.0,0.7,1.8,2.3,2.3,1.9,0.0,0.4,311.4,16.5180861040068,0.1,0.1,3.5,0.5,0.3,0.5,1.9,0.2,5.1,7.7,0.0,1.2,7.4,0.0,0.1,0.0,0.0,0.6,164.8,2.4,21.1,32.1,71.1,35.7,2.4,2.4,15.5,9.3,10,0,40,5.2,4.9,0.4,43.32,15639,2.3,0.29100000000000004,1.0,7.2,5.5,0.76,21196.49,6,330.269,6.85,0.941,0,38.36562440053712,0.0,63.94270733422853,0.0,255.77082933691412
Santa Albertina,0.5,0.75,0.25,0.0,0.0,0.75,0.0,0.5,0.0,0.75,2.25,2.25,2.25,2.25,0.0,0.25,316.25,16.743303571428598,0.25,0.0,3.25,0.25,0.25,0.25,2.0,0.25,6.0,8.25,0.0,0.25,0.75,0.5,0.0,0.25,0.5,0.0,152.0,0.0,24.75,41.5,82.0,3.75,0.0,0.0,11.25,8.25,4,1,43,14.5,3.5,0.25,20.98,6036,1.7,0.299,0.988,6.5,5.6,0.728,24815.06,2,272.692,,0.846,0,33.13452617627568,0.0,66.26905235255136,16.56726308813784,712.3923127899271
Santa Bárbara d'Oeste,0.88,0.9,0.52,0.02,0.02,0.98,0.02,0.74,0.1,0.74,0.82,1.54,1.32,0.72,0.02,0.34,316.16,22.9638838804213,0.36,0.92,5.58,0.56,0.52,0.68,3.4,0.38,5.76,11.76,0.2,1.04,4.4,0.16,0.42,0.02,3.34,0.58,289.94,0.92,53.72,71.2,160.9,3.2,0.0,0.92,15.36,11.96,50,7,1410,13.84,10.06,1.26,664.49,195278,2.6,0.28800000000000003,0.9840000000000001,7.0,5.6,0.7809999999999999,31941.02,25,271.03,10.35,0.985,0,12.802261391452186,0.0,25.604522782904372,3.584633189606612,722.0475424779033
Santa Branca,0.5,0.6,0.1,0.1,0.1,0.9,0.2,0.9,0.1,0.4,1.9,2.6,2.5,1.8,0.0,0.6,332.1,18.8975990920844,0.0,0.2,3.2,0.5,0.2,0.5,2.8,0.2,5.6,7.4,0.2,1.9,1.3,0.0,0.1,0.1,1.4,0.6,221.8,9.5,22.6,26.4,81.6,70.2,14.2,6.8,13.6,11.1,10,1,112,7.5,5.7,1.1,50.56,14925,2.1,0.324,0.988,6.3,4.7,0.735,17748.67,4,272.238,6.85,0.775,0,26.80067001675042,0.0,67.00167504187604,6.700167504187605,750.4187604690118
Santa Clara d'Oeste,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,322.0,17.9097222222222,0.5,0.5,6.0,0.5,1.0,1.0,2.5,0.5,4.5,8.5,0.0,1.0,2.5,1.0,0.0,1.0,2.5,1.5,152.0,0.0,39.5,35.0,76.0,1.5,0.0,0.0,10.5,8.5,2,0,11,10.0,7.5,1.5,11.36,2111,2.0,0.26,0.985,6.8,5.4,0.733,35845.78,1,183.458,,0.754,0,47.37091425864519,0.0,94.74182851729039,0.0,521.0800568450971
Santa Cruz da Conceição,0.75,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.75,317.0,12.5636363636364,0.0,1.0,6.5,1.0,0.5,0.25,3.25,0.0,5.25,6.25,0.0,0.75,2.25,0.5,0.25,1.0,1.25,0.75,108.0,0.0,24.0,23.5,56.25,3.75,0.25,0.25,47.0,8.5,4,0,44,7.5,17.25,0.5,26.66,4584,2.1,0.281,0.996,7.1,5.4,0.79,28946.51,2,150.13,,0.9490000000000001,0,43.63001745200698,0.0,87.26003490401396,0.0,959.8603839441536
Santa Cruz da Esperança,0.666666666666667,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.666666666666667,0.33333333333333304,0.666666666666667,0.33333333333333304,0.666666666666667,0.666666666666667,0.33333333333333304,0.33333333333333304,0.0,330.0,18.638888888888896,0.0,0.33333333333333304,5.0,0.33333333333333304,0.33333333333333304,0.666666666666667,2.3333333333333304,0.33333333333333304,5.33333333333333,7.333333333333333,0.0,0.3333333333333333,4.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,133.66666666666666,0.0,21.666666666666668,20.666666666666668,53.0,37.0,1.3333333333333333,0.0,10.333333333333334,6.666666666666667,3,0,31,6.666666666666667,5.333333333333333,1.0,13.19,2166,1.9,0.35100000000000003,0.862,6.4,5.9,0.743,25103.11,2,148.062,,0.6970000000000001,0,92.33610341643583,0.0,138.50415512465375,0.0,1431.2096029547554
Santa Cruz das Palmeiras,1.0,0.6,0.0,0.2,0.2,0.9,0.4,0.9,0.0,0.3,0.9,1.6,1.7,0.9,0.3,0.4,334.0,17.6785388141271,0.4,0.2,4.6,0.5,0.3,0.0,2.9,0.1,5.4,9.7,0.4,0.3,2.5,0.0,0.1,0.0,0.0,0.0,256.4,6.1,17.1,58.8,164.2,10.2,0.1,6.0,11.5,13.6,10,3,239,16.7,9.3,0.8,101.35,35102,2.2,0.335,0.973,6.7,5.5,0.728,15648.97,11,295.337,5.71,0.98,0,31.33724574098342,0.0,28.488405219075837,8.54652156572275,680.8728847359125
Santa Cruz do Rio Pardo,0.85,1.0,0.0,0.05,0.05,0.55,0.0,0.55,0.7,0.9,0.0,0.8,0.8,0.0,0.0,0.3,314.15,19.748743183716897,0.0,0.25,6.85,0.35,0.3,0.3,3.6,0.2,5.15,8.55,0.0,0.9,2.65,0.1,1.1,0.05,2.15,0.05,220.55,0.45,47.45,48.65,93.65,29.45,0.9,0.45,20.1,10.0,20,0,383,11.05,7.0,0.55,39.44,48207,2.4,0.272,0.963,7.1,5.7,0.762,41989.07,12,1114.747,14.85,0.898,0,24.892650444956125,0.0,41.487750741593544,0.0,794.4904267015164
Santa Ernestina,1.0,1.0,0.8,0.2,0.2,1.0,1.0,1.0,0.4,0.8,0.0,1.0,1.0,0.4,0.0,0.4,315.0,17.94,0.2,0.8,6.0,0.4,0.4,0.6,3.0,0.4,7.2,5.2,1.0,0.6,1.8,0.0,0.0,0.0,1.0,0.4,122.8,1.8,23.4,23.8,73.4,0.4,0.0,1.8,9.0,6.8,5,1,32,5.4,7.0,1.6,41.42,5577,2.1,0.33799999999999997,0.992,6.5,5.0,0.738,16901.05,1,134.421,,0.927,0,17.930787161556392,0.0,89.65393580778196,17.930787161556392,573.7851891698045
Santa Fé do Sul,0.85,1.0,0.05,0.1,0.05,0.85,0.25,0.9,0.25,0.65,0.0,0.95,1.0,0.25,0.3,0.4,318.95,22.6560410830999,0.15,0.5,4.8,0.7,0.45,0.55,3.1,0.35,5.65,8.15,0.35,0.65,3.15,0.6,1.0,0.0,2.0,0.45,234.75,3.45,47.9,35.05,81.25,59.0,3.3,8.25,14.85,10.05,20,2,343,11.05,19.6,2.25,141.81,32796,2.0,0.272,0.9790000000000001,6.6,6.0,0.784,37103.98,15,206.537,7.5,0.968,0,45.73728503476033,0.0,60.983046713013785,6.098304671301379,1045.8592511281863
Santa Gertrudes,0.875,0.9375,0.375,0.0625,0.0625,0.75,0.5,0.9375,0.5,0.8125,0.0625,1.0,1.0,0.0625,0.0,0.5625,315.1875,21.0535880936696,0.375,0.75,6.6875,0.4375,0.1875,0.4375,3.375,0.5,6.5,8.4375,0.5,0.4375,3.375,0.0,0.0,0.0,1.8125,4.625,275.25,4.6875,37.875,43.75,102.8125,79.3125,7.625,3.875,13.875,12.0,16,1,138,14.9375,9.0625,1.625,220.1,27850,3.2,0.315,0.983,6.7,5.6,0.737,74937.52,7,98.291,6.25,0.991,0,25.134649910233392,0.0,57.450628366247756,3.5906642728904847,495.5116696588869
Santa Isabel,0.48,0.68,0.32,0.04,0.04,0.8,0.0,0.52,0.04,0.64,0.44,1.2,1.24,0.4,0.08,0.32,314.2,19.681958871791803,0.12,0.08,4.2,0.4,0.16,0.08,2.76,0.08,4.68,7.68,0.0,1.48,3.68,0.8,0.72,0.08,1.92,0.04,243.52,3.88,38.04,53.52,137.16,10.76,0.24,3.8,19.04,11.52,25,4,349,6.88,1.76,1.0,138.87,58529,2.1,0.348,0.978,6.7,5.7,0.738,26367.17,12,363.332,6.14,0.78,0,20.502656802610673,0.0,42.71386833877223,6.834218934203557,596.2856020092604
Santa Lúcia,1.0,0.8,0.4,0.0,0.0,0.8,0.0,0.8,0.2,0.6,3.6,4.0,3.8,4.0,0.2,0.4,310.6,17.3861111111111,0.4,0.2,4.2,0.4,0.4,0.8,2.4,0.2,5.4,8.4,0.0,0.6,3.0,0.0,2.2,0.0,0.4,2.2,167.0,0.0,28.0,43.0,93.4,2.6,0.0,0.0,14.8,9.0,5,0,31,4.4,8.4,0.2,53.55,8889,2.1,0.325,0.986,6.7,,0.737,13222.2,4,153.86,,0.956,0,44.99943750703116,0.0,56.24929688378895,0.0,348.7456406794915
Santa Maria da Serra,1.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,323.5,17.1645021645022,0.5,0.5,3.0,0.0,0.0,0.0,2.5,0.5,5.0,14.5,0.5,20.5,15.5,0.5,2.0,0.5,1.0,0.0,338.0,6.0,47.0,87.5,185.5,12.0,0.0,6.0,16.0,20.0,2,0,43,5.5,0.0,1.0,21.43,6298,2.1,0.33299999999999996,0.975,6.4,5.2,0.6859999999999999,20632.38,2,252.62099999999998,14.49,0.993,0,31.756113051762465,0.0,31.756113051762465,0.0,682.7564306128929
Santa Mercedes,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.75,318.0,13.25,0.25,0.0,4.75,0.5,0.5,0.5,3.5,0.5,5.5,5.0,0.0,0.75,4.0,0.5,0.0,0.0,2.5,0.5,86.25,0.0,22.0,21.75,41.25,1.25,0.0,0.0,27.0,5.75,4,0,18,6.75,8.0,1.25,16.96,2947,1.8,0.331,0.988,6.9,4.8,0.7390000000000001,18910.24,2,166.753,,0.721,0,67.8656260604004,0.0,135.7312521208008,0.0,610.7906345436037
Santa Rita d'Oeste,1.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,317.0,17.3571428571429,1.0,0.5,5.5,1.0,0.5,0.5,3.0,0.5,6.5,8.0,0.5,0.5,10.0,0.5,0.5,0.5,1.0,0.0,121.5,0.0,27.0,29.5,61.0,4.0,0.0,0.0,10.5,7.0,2,0,4,12.5,12.0,1.5,12.1,2476,2.1,0.27399999999999997,1.0,7.2,6.0,0.7609999999999999,24971.23,1,209.8,,0.669,0,40.38772213247173,0.0,80.77544426494346,0.0,161.55088852988692
Santa Rita do Passa Quatro,0.625,0.6875,0.4375,0.0625,0.0625,0.75,0.0,0.3125,0.0625,0.625,2.3125,3.0,2.4375,2.25,0.125,0.25,317.0,15.9034826998981,0.0625,0.0625,6.8125,0.375,0.3125,0.25,3.1875,0.25,4.625,8.75,0.0,0.375,1.875,0.1875,0.125,0.0,1.1875,0.1875,129.625,1.125,27.4375,28.9375,58.0,12.875,1.4375,0.9375,15.3125,7.4375,16,3,292,6.375,4.25,0.125,35.11,27641,2.2,0.27699999999999997,0.978,6.5,4.8,0.775,24811.26,6,754.1410000000001,16.81,0.935,0,21.7068847002641,0.0,57.885025867370935,10.85344235013205,1056.4017220795195
Santa Rosa de Viterbo,0.916666666666667,0.75,0.166666666666667,0.166666666666667,0.0833333333333333,0.666666666666667,0.0,0.75,0.33333333333333304,0.833333333333333,0.166666666666667,0.4166666666666671,0.5,0.0,0.0833333333333333,0.5,299.25,18.224335143414102,0.0,0.916666666666667,4.58333333333333,0.25,0.25,0.666666666666667,2.75,0.0,5.0,8.666666666666666,0.0,0.6666666666666666,2.6666666666666665,0.0,0.4166666666666667,0.0,0.9166666666666666,0.0,183.58333333333334,2.0,29.416666666666668,35.75,104.75,4.333333333333333,0.75,8.583333333333334,14.666666666666666,9.5,12,0,141,8.916666666666666,4.416666666666667,0.5833333333333334,82.69,26960,2.5,0.348,0.9790000000000001,6.1,5.4,0.77,25962.52,9,288.57599999999996,9.48,0.993,0,33.38278931750742,0.0,44.510385756676556,0.0,522.9970326409496
Santa Salete,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,9.0,9.0,0.0,0.0,335.0,17.75,1.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,7.0,7.0,5.0,0.0,5.0,1.0,0.0,1.0,3.0,0.0,142.0,0.0,72.0,57.0,13.0,0.0,0.0,0.0,5.0,8.0,1,0,10,8.0,0.0,2.0,18.23,1558,2.3,0.278,1.0,7.8,6.3,0.772,21991.47,1,79.192,,0.575,0,64.18485237483954,0.0,64.18485237483954,0.0,641.8485237483953
Santana da Ponte Pensa,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,317.0,10.857142857142902,0.0,0.0,7.0,0.0,0.0,1.0,3.0,1.0,6.0,7.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,76.0,0.0,38.0,28.0,10.0,0.0,0.0,0.0,13.0,7.0,1,0,5,10.0,0.0,1.0,12.6,1448,2.5,0.24,1.0,8.3,6.7,0.773,23205.31,1,129.888,142.86,0.703,0,69.06077348066299,0.0,69.06077348066299,0.0,345.30386740331494
Santana de Parnaíba,0.970588235294118,0.838235294117647,0.7352941176470591,0.161764705882353,0.0441176470588235,1.0,0.426470588235294,0.897058823529412,0.0882352941176471,0.838235294117647,0.323529411764706,1.1617647058823501,1.0,0.279411764705882,0.558823529411765,0.544117647058823,318.279411764706,26.7201600243126,0.308823529411765,0.3529411764705879,5.11764705882353,0.588235294117647,0.485294117647059,0.161764705882353,3.5,0.544117647058823,6.338235294117651,10.470588235294118,1.4852941176470589,2.1323529411764706,5.485294117647059,0.36764705882352944,0.9558823529411765,0.07352941176470588,4.205882352941177,0.36764705882352944,448.45588235294116,9.308823529411764,55.85294117647059,52.73529411764706,144.55882352941177,113.23529411764706,65.76470588235294,16.308823529411764,17.0,16.08823529411765,68,3,568,13.720588235294118,8.338235294117647,2.6029411764705883,604.74,145073,3.0,0.345,0.973,6.4,5.5,0.8140000000000001,67531.85,11,179.949,5.42,0.718,2773,7.582389555603041,0.01911451476153385,46.87295361645516,2.067924424255375,391.5270243256843
Santo Anastácio,0.857142857142857,1.0,0.7142857142857142,0.14285714285714302,0.14285714285714302,0.7142857142857142,0.0,0.7142857142857142,0.0,0.5714285714285711,0.0,0.5714285714285711,1.0,0.0,0.0,0.5714285714285711,316.0,18.640079365079398,0.0,1.0,2.85714285714286,0.42857142857142894,0.42857142857142894,0.857142857142857,3.71428571428571,0.28571428571428603,5.28571428571429,9.714285714285714,0.0,0.5714285714285714,5.428571428571429,0.0,0.0,1.5714285714285714,0.14285714285714285,0.0,179.14285714285714,1.5714285714285714,38.714285714285715,34.857142857142854,99.28571428571429,4.714285714285714,0.0,1.5714285714285714,15.142857142857142,9.285714285714286,7,1,66,9.285714285714286,7.714285714285714,0.8571428571428571,37.06,20855,2.2,0.345,0.985,6.6,4.6,0.753,19539.26,7,552.876,25.51,0.9329999999999999,0,33.565092304003834,0.0,33.565092304003834,4.795013186286262,316.4708702948933
Santo André,0.967741935483871,0.9139784946236559,0.161290322580645,0.258064516129032,0.258064516129032,0.956989247311828,0.10752688172043,0.9784946236559141,0.204301075268817,0.7956989247311831,0.0,0.0,1.0,0.032258064516129,0.32258064516129,0.5053763440860221,316.0,19.072210735071103,0.870967741935484,0.7204301075268822,6.720430107526879,0.7849462365591401,0.67741935483871,0.5698924731182801,3.37634408602151,0.48387096774193505,6.526881720430111,9.763440860215054,0.10752688172043011,1.3655913978494623,5.516129032258065,0.03225806451612903,0.6881720430107527,0.0,3.924731182795699,0.4946236559139785,398.80645161290323,24.677419354838708,86.66666666666667,102.95698924731182,178.79569892473117,5.666666666666667,3.5698924731182795,21.150537634408604,16.301075268817204,20.043010752688172,93,51,6287,12.56989247311828,11.602150537634408,1.4516129032258065,3848.01,723889,2.7,0.305,0.9740000000000001,6.5,5.2,0.815,42209.54,60,175.782,8.61,0.9590000000000001,96062,8.288563578117639,0.13270266574018946,12.847273546082342,7.0452790413999935,868.5033202604267
Santo Antônio da Alegria,0.833333333333333,0.833333333333333,0.5,0.33333333333333304,0.33333333333333304,0.33333333333333304,0.0,0.833333333333333,0.0,0.5,0.0,1.0,1.0,0.0,0.166666666666667,0.0,321.66666666666697,17.050925925925903,0.33333333333333304,0.33333333333333304,4.0,0.33333333333333304,0.166666666666667,0.33333333333333304,3.0,0.33333333333333304,4.0,7.5,0.0,1.3333333333333333,3.5,0.0,0.8333333333333334,0.16666666666666666,2.0,2.1666666666666665,183.83333333333334,4.666666666666667,19.0,24.166666666666668,73.33333333333333,59.833333333333336,3.6666666666666665,3.8333333333333335,8.666666666666666,9.666666666666666,6,0,122,3.1666666666666665,5.166666666666667,1.1666666666666667,20.32,7024,1.6,0.294,0.975,6.9,5.6,0.7020000000000001,22155.39,5,310.311,12.05,0.8290000000000001,0,71.18451025056947,0.0,85.42141230068337,0.0,1736.9020501138953
Santo Antônio de Posse,0.733333333333333,0.933333333333333,0.2,0.0666666666666667,0.0666666666666667,0.933333333333333,0.33333333333333304,0.666666666666667,0.0666666666666667,0.8,0.0,0.733333333333333,0.5333333333333329,0.0666666666666667,0.2,0.4,324.0,19.0745216321048,0.5333333333333329,0.6,5.8,0.46666666666666706,0.266666666666667,0.666666666666667,3.06666666666667,0.6,5.4666666666666694,8.266666666666667,0.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,1.4666666666666666,0.0,3.2666666666666666,0.0,273.8666666666667,13.466666666666667,35.333333333333336,40.4,96.86666666666666,75.66666666666667,15.8,9.8,20.8,13.333333333333334,15,4,161,5.933333333333334,7.466666666666667,4.0,134.09,23742,2.7,0.297,0.973,5.9,4.6,0.7020000000000001,50528.55,9,154.13299999999998,11.03,0.85,0,37.90750568612585,0.0,63.17917614354309,16.847780304944823,678.1231572740292
Santo Antônio do Aracanguá,1.0,1.0,0.4,0.0,0.0,1.0,0.2,1.0,0.4,0.6,1.8,2.6,2.4,2.0,0.0,0.6,319.6,15.033311688311699,0.6,0.0,4.0,0.6,0.8,0.8,2.2,0.4,5.8,10.4,0.2,0.8,3.8,0.6,1.2,0.0,2.8,0.2,284.0,0.0,36.6,49.6,110.2,81.2,6.2,0.2,8.2,17.6,5,0,72,12.4,10.8,2.4,5.83,8541,2.2,0.32,0.9890000000000001,6.4,5.4,0.757,24827.86,3,1308.432,26.32,0.883,0,35.12469265893923,0.0,58.54115443156539,0.0,842.9926238145416
Santo Antônio do Jardim,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,1.0,0.0,1.0,0.25,0.0,0.0,0.5,319.0,16.0147058823529,0.0,0.75,4.25,0.5,0.5,1.0,2.75,0.75,7.25,5.75,0.0,1.0,2.0,0.0,0.0,0.25,1.75,3.25,142.5,0.0,20.75,33.25,82.75,5.5,0.25,0.0,17.0,7.75,4,0,29,10.25,6.75,1.25,54.05,5926,2.0,0.257,0.97,7.4,5.8,0.7140000000000001,28733.24,1,109.956,,0.625,0,16.874789065136685,0.0,67.49915626054674,0.0,489.36888288896387
Santo Antônio do Pinhal,0.42857142857142894,0.28571428571428603,0.0,0.14285714285714302,0.14285714285714302,0.42857142857142894,0.14285714285714302,0.42857142857142894,0.28571428571428603,0.5714285714285711,5.14285714285714,5.428571428571429,5.28571428571429,5.28571428571429,0.28571428571428603,0.42857142857142894,311.714285714286,17.4965986394558,0.28571428571428603,0.14285714285714302,1.42857142857143,0.5714285714285711,0.28571428571428603,0.28571428571428603,2.0,0.14285714285714302,4.142857142857141,8.0,0.14285714285714285,0.14285714285714285,1.0,0.0,0.42857142857142855,0.2857142857142857,1.1428571428571428,0.14285714285714285,179.14285714285714,1.2857142857142858,11.285714285714286,31.714285714285715,70.14285714285714,61.285714285714285,3.4285714285714284,1.2857142857142858,15.285714285714286,9.0,7,0,58,6.285714285714286,9.857142857142858,0.5714285714285714,48.76,6843,1.8,0.325,0.983,6.5,5.4,0.706,17552.11,8,133.00799999999998,,0.649,0,116.90778898144089,0.0,102.29431535876078,0.0,847.5814701154465
